test
-53_11__-0_11_2018-10-14.jpg,1000,1000,2,363,28,492,illegal
-52_95__0_05_2018-10-14.jpg,1000,1000,34,705,87,741,illegal
-53_27__0_05_2018-10-14.jpg,1000,1000,533,859,687,995,illegal
aug1_-63_71__2_485_2018-03-15.jpg,1000,1000,850.8229370117188,287.1074523925781,1000.0,377.0620422363281,illegal
-63_68__3_7_2019-02-26.jpg,1000,1000,159,414,359,580,illegal
-53_3__-0_05_2019-09-24.jpg,1000,1000,172,324,348,382,illegal
-71_12__-3_77_2021-01-17.jpg,1000,1000,133,863,367,1000,illegal
aug1_-52_27__0_7_2019-09-24.jpg,1000,1000,238.50189208984375,738.2193603515625,271.0921630859375,765.3779296875,illegal
-70_98__-3_55_2021-01-17.jpg,1000,1000,128,935,178,1000,illegal
aug1_-52_19__0_7_2019-09-24.jpg,1000,1000,769.0,786.0,878.0,838.0,illegal
-63_59__3_705_2020-12-04.jpg,1000,1000,566,574,596,624,illegal
aug1_-63_96__2_5_2020-09-18.jpg,1000,1000,88.00741577148438,152.65968322753906,185.57264709472656,250.25567626953125,illegal
aug1_-71_31__-3_72_2021-01-17.jpg,1000,1000,8.11851978302002,92.69050598144531,485.1454162597656,573.0293579101562,illegal
-71_35__-3_64_2021-01-17.jpg,1000,1000,722,929,864,1000,illegal
-53_78__0_52_2019-09-24.jpg,1000,1000,527,715,590,925,illegal
-63_71__2_485_2018-03-15.jpg,1000,1000,96,524,185,725,illegal
-63_71__2_485_2018-03-15.jpg,1000,1000,797,164,905,243,illegal
aug1_-53_74__0_48_2019-09-24.jpg,1000,1000,0.0,815.549072265625,137.55606079101562,948.2339477539062,illegal
aug1_-60_82__-3_02_2020-07-29.jpg,1000,1000,16.0,345.0,750.0,482.0,illegal
aug1_-70_98__-3_55_2021-01-17.jpg,1000,1000,281.1983337402344,629.8341674804688,331.9715576171875,727.9458618164062,illegal
-71_68__-3_52_2021-01-17.jpg,1000,1000,241,787,394,894,illegal
aug1_-63_92__2_5_2020-09-18.jpg,1000,1000,758.2603759765625,531.1028442382812,794.599365234375,573.3151245117188,illegal
-63_64__3_74_2019-02-26.jpg,1000,1000,767,920,789,945,illegal
-53_03__-0_19_2018-10-14.jpg,1000,1000,118,879,189,984,illegal
aug1_-73_74__-3_91_2019-09-03.jpg,1000,1000,38.93698501586914,483.0416259765625,79.53661346435547,522.6329345703125,illegal
-60_86__-3_02_2020-07-29.jpg,1000,1000,539,1,668,206,illegal
aug1_-52_95__-0_23_2018-10-14.jpg,1000,1000,425.82781982421875,284.1642150878906,503.7276916503906,346.05218505859375,illegal
-63_675__3_705_2020-09-13.jpg,1000,1000,49,720,115,767,illegal
aug1_-53_03__-0_31_2018-10-14.jpg,1000,1000,190.98182678222656,441.2610168457031,452.75341796875,977.5735473632812,illegal
-53_74__0_52_2019-09-24.jpg,1000,1000,883,545,1000,655,illegal
-71_48__-3_52_2021-01-17.jpg,1000,1000,17,738,326,1000,illegal
aug1_-63_31__3_57_2019-03-15.jpg,1000,1000,848.804931640625,0.0,895.822509765625,27.637243270874023,illegal
-53_07__-0_27_2018-10-14.jpg,1000,1000,809,423,963,694,illegal
-63_635__3_705_2020-03-04.jpg,1000,1000,437,27,465,80,illegal
aug1_-53_8__0_31_2019-09-24.jpg,1000,1000,230.8853759765625,11.886574745178223,391.211181640625,199.59649658203125,illegal
aug1_-63_675__3_705_2020-03-04.jpg,1000,1000,892.9515380859375,274.96966552734375,986.6122436523438,373.484375,illegal
aug1_-63_19__3_54_2019-09-21.jpg,1000,1000,223.80613708496094,297.38238525390625,552.0693359375,908.631103515625,illegal
aug1_-52_19__0_66_2019-09-24.jpg,1000,1000,266.37298583984375,993.7554321289062,366.847900390625,1000.0,illegal
aug1_-63_6__3_7_2019-02-26.jpg,1000,1000,217.08074951171875,0.0,414.99139404296875,112.14826965332031,illegal
-53_03__-0_19_2018-10-14.jpg,1000,1000,263,408,354,469,illegal
-60_82__-3_02_2020-07-29.jpg,1000,1000,3,906,134,1000,illegal
-64_0__2_5_2020-09-18.jpg,1000,1000,790,792,984,976,illegal
-53_07__-0_27_2018-10-14.jpg,1000,1000,706,758,776,869,illegal
aug1_-52_99__-0_31_2018-10-14.jpg,1000,1000,930.2455444335938,289.98565673828125,1000.0,401.6748352050781,illegal
aug1_-53_23__-0_27_2018-10-14.jpg,1000,1000,559.0,369.0,576.0,390.0,illegal
-53_74__0_48_2019-09-24.jpg,1000,1000,323,558,372,649,illegal
aug1_-71_0__-3_77_2021-01-17.jpg,1000,1000,700.1690063476562,658.0025024414062,742.8732299804688,701.0946655273438,illegal
-63_31__3_57_2018-03-15.jpg,1000,1000,47,670,193,923,illegal
-63_67__2_485_2018-03-15.jpg,1000,1000,556,133,598,166,illegal
-60_86__-2_98_2020-07-29.jpg,1000,1000,951,901,1000,1000,illegal
aug1_-53_26__-0_09_2019-09-24.jpg,1000,1000,372.63555908203125,347.271728515625,460.69097900390625,440.6128234863281,illegal
aug1_-71_2__-3_77_2021-01-17.jpg,1000,1000,178.578369140625,717.3422241210938,219.1387176513672,820.6563720703125,illegal
aug1_-63_635__3_705_2020-03-04.jpg,1000,1000,189.0,115.0,210.0,137.0,illegal
aug1_-71_48__-3_52_2021-01-17.jpg,1000,1000,667.1889038085938,728.6837158203125,964.0933837890625,980.4279174804688,illegal
aug1_-53_78__0_4_2019-09-24.jpg,1000,1000,532.4024047851562,204.72494506835938,791.2520751953125,456.2355651855469,illegal
-70_96__-3_81_2021-01-17.jpg,1000,1000,107,697,289,873,illegal
-71_12__-3_77_2021-01-17.jpg,1000,1000,337,713,393,738,illegal
aug1_-52_35__0_7_2019-09-24.jpg,1000,1000,516.499267578125,0.0,693.6494750976562,159.81764221191406,illegal
-63_19__3_58_2019-09-21.jpg,1000,1000,912,439,967,475,illegal
aug1_-63_635__3_705_2020-12-04.jpg,1000,1000,541.4393310546875,255.5078582763672,554.5618286132812,268.63031005859375,illegal
-70_92__-3_81_2021-01-17.jpg,1000,1000,927,662,962,718,illegal
-63_92__2_5_2020-09-18.jpg,1000,1000,469,352,592,440,illegal
aug1_-63_675__3_705_2020-03-04.jpg,1000,1000,499.241943359375,321.10546875,792.455810546875,646.4998779296875,illegal
-63_675__3_705_2020-09-13.jpg,1000,1000,864,101,1000,192,illegal
-63_31__3_54_2019-09-21.jpg,1000,1000,231,1,335,115,illegal
aug1_-63_64__3_74_2019-02-26.jpg,1000,1000,171.05609130859375,737.4052124023438,271.525390625,831.9207763671875,illegal
-52_31__0_62_2019-09-24.jpg,1000,1000,264,461,324,533,illegal
-63_71__2_485_2018-03-15.jpg,1000,1000,548,182,600,263,illegal
aug1_-52_23__0_66_2019-09-24.jpg,1000,1000,337.68267822265625,812.197265625,433.9572448730469,908.3739013671875,illegal
-63_31__3_57_2019-03-15.jpg,1000,1000,819,1,862,68,illegal
-53_15__-0_07_2018-10-14.jpg,1000,1000,105,691,247,945,illegal
aug1_-53_11__0_01_2018-10-14.jpg,1000,1000,334.21539306640625,436.3296203613281,358.5787658691406,458.801025390625,illegal
-52_23__0_62_2019-09-24.jpg,1000,1000,844,510,871,572,illegal
-53_31__-0_15_2018-10-14.jpg,1000,1000,751,449,821,504,illegal
aug1_-52_19__0_62_2019-09-24.jpg,1000,1000,485.0716552734375,706.7001342773438,594.1633911132812,802.0118408203125,illegal
-71_39__-3_68_2021-01-17.jpg,1000,1000,926,449,1000,591,illegal
aug1_-53_82__0_28_2019-09-24.jpg,1000,1000,226.59417724609375,0.0,408.84429931640625,83.74059295654297,illegal
aug1_-71_48__-3_56_2021-01-17.jpg,1000,1000,565.9651489257812,154.18994140625,630.663818359375,226.34735107421875,illegal
-52_99__-0_27_2018-10-14.jpg,1000,1000,879,175,1000,415,illegal
aug1_-63_635__3_705_2020-03-04.jpg,1000,1000,0.0,92.0,34.0,123.0,illegal
aug1_-53_03__-0_27_2018-10-14.jpg,1000,1000,951.7886962890625,410.9348449707031,1000.0,544.0599975585938,illegal
aug1_-53_07__-0_27_2018-10-14.jpg,1000,1000,251.4002685546875,624.3618774414062,402.16046142578125,901.59423828125,illegal
aug1_-71_0__-3_81_2021-01-17.jpg,1000,1000,311.1149597167969,30.093297958374023,470.2920837402344,190.0234832763672,illegal
-71_48__-3_56_2021-01-17.jpg,1000,1000,242,1,453,263,illegal
-63_31__3_57_2020-09-20.jpg,1000,1000,696,1,807,125,illegal
aug1_-53_86__0_32_2019-09-24.jpg,1000,1000,182.0,106.0,459.0,442.0,illegal
-53_23__-0_07_2018-10-14.jpg,1000,1000,657,293,683,315,illegal
-53_84__0_31_2019-09-24.jpg,1000,1000,429,167,689,385,illegal
-70_94__-3_43_2021-01-17.jpg,1000,1000,558,510,583,543,illegal
aug1_-53_19__0_01_2018-10-14.jpg,1000,1000,765.5093994140625,954.7109375,894.0828247070312,1000.0,illegal
aug1_-53_84__0_31_2019-09-24.jpg,1000,1000,809.0,1.0,982.0,193.0,illegal
-63_675__3_75_2020-09-13.jpg,1000,1000,819,712,865,760,illegal
-53_23__-0_03_2018-10-14.jpg,1000,1000,848,199,979,285,illegal
aug1_-53_07__-0_27_2018-10-14.jpg,1000,1000,0.3055419921875,289.24200439453125,227.70208740234375,593.70751953125,illegal
aug1_-53_23__-0_19_2018-10-14.jpg,1000,1000,718.0,1.0,847.0,180.0,illegal
aug1_-53_26__-0_05_2019-09-24.jpg,1000,1000,442.7972412109375,876.502197265625,472.3218994140625,896.9803466796875,illegal
aug1_-52_95__0_05_2018-10-14.jpg,1000,1000,0.0,548.023681640625,38.710025787353516,639.1486206054688,illegal
-63_635__3_705_2020-12-04.jpg,1000,1000,89,90,214,176,illegal
aug1_-53_03__-0_15_2018-10-14.jpg,1000,1000,103.0,746.0,142.0,825.0,illegal
-63_71__2_485_2018-03-15.jpg,1000,1000,420,318,621,400,illegal
aug1_-52_19__0_58_2019-09-24.jpg,1000,1000,944.2800903320312,392.5666198730469,995.9652099609375,444.11859130859375,illegal
-53_22__-0_05_2019-09-24.jpg,1000,1000,937,764,1000,818,illegal
-63_92__2_5_2020-09-18.jpg,1000,1000,367,593,504,858,illegal
-52_99__-0_27_2018-10-14.jpg,1000,1000,467,865,522,952,illegal
aug1_-53_31__-0_15_2018-10-14.jpg,1000,1000,699.9012451171875,173.4007568359375,878.6862182617188,370.48651123046875,illegal
-70_88__-3_81_2021-01-17.jpg,1000,1000,462,1,548,42,illegal
aug1_-53_8__0_31_2019-09-24.jpg,1000,1000,759.876220703125,459.1853942871094,975.6537475585938,661.87939453125,illegal
-70_88__-3_81_2021-01-17.jpg,1000,1000,566,761,605,819,illegal
-70_92__-3_81_2021-01-17.jpg,1000,1000,10,450,41,475,illegal
aug1_-63_19__3_54_2019-09-21.jpg,1000,1000,159.2854461669922,763.7424926757812,223.80613708496094,866.7492065429688,illegal
aug1_-63_19__3_58_2019-09-21.jpg,1000,1000,88.4710693359375,245.28607177734375,153.58026123046875,301.3367614746094,illegal
-53_23__-0_27_2018-10-14.jpg,1000,1000,967,1,1000,83,illegal
aug1_-63_635__3_705_2020-12-04.jpg,1000,1000,540.0580444335938,184.3703155517578,569.7562255859375,200.25540161132812,illegal
-70_98__-3_55_2021-01-17.jpg,1000,1000,258,653,313,763,illegal
aug1_-52_19__0_66_2019-09-24.jpg,1000,1000,671.0411987304688,585.3292236328125,709.885009765625,624.1730346679688,illegal
-63_59__3_705_2020-09-13.jpg,1000,1000,360,629,391,708,illegal
-60_82__-2_98_2020-07-29.jpg,1000,1000,574,705,702,1000,illegal
-52_99__-0_23_2018-10-14.jpg,1000,1000,817,735,925,803,illegal
aug1_-52_99__-0_03_2018-10-14.jpg,1000,1000,308.65325927734375,498.7889404296875,327.42462158203125,527.2487182617188,illegal
aug1_-71_12__-3_81_2021-01-17.jpg,1000,1000,,,,,illegal
aug1_-52_19__0_62_2019-09-24.jpg,1000,1000,203.72982788085938,583.828369140625,274.9265441894531,650.4317626953125,illegal
-63_19__3_62_2019-09-21.jpg,1000,1000,522,463,583,564,illegal
aug1_-71_6__-3_6_2021-01-17.jpg,1000,1000,796.0,182.0,999.0,379.0,illegal
-53_11__-0_31_2018-10-14.jpg,1000,1000,923,378,968,460,illegal
aug1_-63_31__3_58_2019-09-21.jpg,1000,1000,561.95751953125,93.83753967285156,775.9511108398438,359.9658508300781,illegal
aug1_-52_23__0_58_2019-09-24.jpg,1000,1000,325.0,832.0,366.0,870.0,illegal
-71_56__-3_48_2021-01-17.jpg,1000,1000,595,928,685,1000,illegal
-70_94__-3_51_2021-01-17.jpg,1000,1000,418,831,518,927,illegal
aug1_-52_95__-0_23_2018-10-14.jpg,1000,1000,419.24237060546875,232.34500122070312,459.05426025390625,270.62152099609375,illegal
aug1_-63_675__3_705_2020-12-04.jpg,1000,1000,0.0,489.44866943359375,92.85667419433594,579.2184448242188,illegal
-53_03__-0_31_2018-10-14.jpg,1000,1000,532,123,677,277,illegal
aug1_-53_15__-0_07_2018-10-14.jpg,1000,1000,0.0,587.7255249023438,84.82684326171875,727.9357299804688,illegal
-52_23__0_58_2019-09-24.jpg,1000,1000,913,415,962,482,illegal
aug1_-52_31__0_74_2019-09-24.jpg,1000,1000,56.9102783203125,354.0221252441406,153.6314697265625,447.7844543457031,illegal
-63_635__3_705_2020-09-13.jpg,1000,1000,552,41,611,67,illegal
aug1_-63_635__3_705_2020-03-04.jpg,1000,1000,535.0,27.0,563.0,80.0,illegal
aug1_-53_07__-0_31_2018-10-14.jpg,1000,1000,189.3594512939453,15.191993713378906,381.35516357421875,129.0311279296875,illegal
-63_31__3_57_2018-03-15.jpg,1000,1000,826,2,859,70,illegal
-53_9__0_56_2019-09-24.jpg,1000,1000,7,479,51,514,illegal
aug1_-73_74__-3_91_2019-09-03.jpg,1000,1000,0.0,567.1123657226562,1.2976733446121216,655.8117065429688,illegal
aug1_-52_31__0_62_2019-09-24.jpg,1000,1000,676.0,461.0,736.0,533.0,illegal
aug1_-52_95__-0_19_2018-10-14.jpg,1000,1000,,,,,illegal
-60_86__-3_02_2020-07-29.jpg,1000,1000,853,1,973,180,illegal
-60_82__-3_02_2020-07-29.jpg,1000,1000,71,522,482,874,illegal
aug1_-63_31__3_57_2018-03-15.jpg,1000,1000,699.7560424804688,233.22486877441406,712.7694091796875,242.98492431640625,illegal
-70_88__-3_81_2021-01-17.jpg,1000,1000,361,154,470,244,illegal
-63_59__3_705_2020-12-04.jpg,1000,1000,470,764,510,821,illegal
-63_675__3_705_2020-12-04.jpg,1000,1000,479,132,793,298,illegal
aug1_-63_6__3_74_2019-02-26.jpg,1000,1000,73.90361785888672,796.3283081054688,113.65596008300781,830.1741333007812,illegal
-63_31__3_57_2019-03-15.jpg,1000,1000,414,131,681,233,illegal
-71_02__-3_43_2021-01-17.jpg,1000,1000,62,1,125,42,illegal
aug1_-63_64__3_74_2019-02-26.jpg,1000,1000,281.2001953125,763.4528198242188,306.5035705566406,806.6173706054688,illegal
aug1_-53_31__-0_15_2018-10-14.jpg,1000,1000,321.215087890625,577.4265747070312,614.0281982421875,882.9094848632812,illegal
-52_27__0_66_2019-09-24.jpg,1000,1000,946,770,1000,836,illegal
aug1_-71_16__-3_81_2021-01-17.jpg,1000,1000,349.48260498046875,418.6645202636719,385.943359375,453.2554626464844,illegal
-53_27__-0_07_2018-10-14.jpg,1000,1000,407,347,447,380,illegal
-63_31__3_62_2019-09-21.jpg,1000,1000,528,1,588,85,illegal
-53_07__0_01_2018-10-14.jpg,1000,1000,725,882,787,925,illegal
aug1_-63_92__2_5_2020-09-18.jpg,1000,1000,447.1949157714844,339.8959045410156,581.98193359375,445.31646728515625,illegal
-53_19__-0_15_2018-10-14.jpg,1000,1000,15,665,196,810,illegal
-63_68__3_7_2019-02-26.jpg,1000,1000,145,591,259,641,illegal
aug1_-63_23__3_58_2019-09-21.jpg,1000,1000,332.14080810546875,787.8593139648438,360.2130126953125,812.3521728515625,illegal
-63_31__3_57_2018-03-15.jpg,1000,1000,232,516,574,839,illegal
-71_52__-3_52_2021-01-17.jpg,1000,1000,104,19,209,452,illegal
-52_23__0_58_2019-09-24.jpg,1000,1000,634,832,675,870,illegal
aug1_-53_19__-0_11_2018-10-14.jpg,1000,1000,425.6530456542969,343.3321533203125,551.9157104492188,513.3558959960938,illegal
aug1_-53_26__-0_05_2019-09-24.jpg,1000,1000,687.3204345703125,599.8035278320312,713.5983276367188,638.74658203125,illegal
aug1_-52_99__-0_23_2018-10-14.jpg,1000,1000,512.0762329101562,322.5830078125,539.7949829101562,344.2762451171875,illegal
aug1_-63_27__3_57_2018-03-15.jpg,1000,1000,700.049560546875,194.4480743408203,748.7965087890625,251.99322509765625,illegal
aug1_-63_31__3_57_2019-03-15.jpg,1000,1000,758.050048828125,27.637243270874023,796.3201293945312,59.346778869628906,illegal
-71_52__-3_56_2021-01-17.jpg,1000,1000,892,166,1000,434,illegal
aug1_-53_78__0_44_2019-09-24.jpg,1000,1000,693.522705078125,448.5071105957031,761.6668090820312,569.1421508789062,illegal
aug1_-53_23__-0_23_2018-10-14.jpg,1000,1000,366.861083984375,88.02299499511719,482.41558837890625,152.0803985595703,illegal
aug1_-63_96__2_5_2020-09-18.jpg,1000,1000,510.7276916503906,935.4102783203125,690.3084106445312,1000.0,illegal
-70_92__-3_81_2021-01-17.jpg,1000,1000,176,562,221,606,illegal
-53_03__0_01_2018-10-14.jpg,1000,1000,303,450,347,478,illegal
-73_78__-3_91_2019-09-03.jpg,1000,1000,1,264,401,881,illegal
-71_0__-3_81_2021-01-17.jpg,1000,1000,721,93,762,114,illegal
-63_64__3_74_2019-02-26.jpg,1000,1000,126,954,175,988,illegal
aug1_-70_88__-3_81_2021-01-17.jpg,1000,1000,956.4639282226562,405.0245056152344,983.5997924804688,485.4629211425781,illegal
aug1_-53_7__0_48_2019-09-24.jpg,1000,1000,551.3616943359375,525.273193359375,689.9566650390625,620.6591796875,illegal
aug1_-53_07__-0_15_2018-10-14.jpg,1000,1000,769.373779296875,187.76556396484375,856.8314819335938,306.4994201660156,illegal
aug1_-71_6__-3_44_2021-01-17.jpg,1000,1000,501.14422607421875,744.46728515625,543.8056030273438,784.8327026367188,illegal
-53_19__-0_03_2018-10-14.jpg,1000,1000,450,433,591,517,illegal
aug1_-71_48__-3_52_2021-01-17.jpg,1000,1000,290.533447265625,509.6085510253906,344.34136962890625,540.35595703125,illegal
aug1_-71_35__-3_72_2021-01-17.jpg,1000,1000,364.740478515625,9.058015823364258,631.5023193359375,367.2452697753906,illegal
aug1_-63_59__3_705_2020-09-13.jpg,1000,1000,444.0369873046875,611.926025390625,551.6581420898438,723.8519897460938,illegal
aug1_-53_9__0_28_2019-09-24.jpg,1000,1000,,,,,illegal
-53_27__-0_07_2018-10-14.jpg,1000,1000,258,34,424,132,illegal
-52_99__-0_31_2018-10-14.jpg,1000,1000,155,681,298,896,illegal
aug1_-52_95__-0_03_2018-10-14.jpg,1000,1000,795.2716064453125,145.30284118652344,841.35595703125,180.15257263183594,illegal
-70_9__-3_51_2021-01-17.jpg,1000,1000,1,883,35,924,illegal
-52_95__-0_19_2018-10-14.jpg,1000,1000,582,83,618,109,illegal
aug1_-53_31__-0_15_2018-10-14.jpg,1000,1000,,,,,illegal
aug1_-53_27__-0_03_2018-10-14.jpg,1000,1000,109.9633560180664,751.6084594726562,215.30807495117188,844.7645263671875,illegal
aug1_-73_74__-3_91_2019-09-03.jpg,1000,1000,709.7926025390625,583.2634887695312,838.858642578125,707.431884765625,illegal
aug1_-52_35__0_7_2019-09-24.jpg,1000,1000,164.30653381347656,342.23590087890625,283.54638671875,470.7357177734375,illegal
aug1_-73_74__-3_91_2019-09-03.jpg,1000,1000,191.1035919189453,609.233642578125,294.3924865722656,704.311767578125,illegal
aug1_-53_31__-0_15_2018-10-14.jpg,1000,1000,639.3677978515625,497.1844787597656,759.0269775390625,874.4629516601562,illegal
aug1_-63_635__3_705_2020-03-04.jpg,1000,1000,778.0,75.0,999.0,182.0,illegal
aug1_-52_95__-0_27_2018-10-14.jpg,1000,1000,236.6112518310547,267.7764587402344,278.2972717285156,381.54620361328125,illegal
aug1_-52_99__-0_07_2018-10-14.jpg,1000,1000,332.89697265625,761.1044311523438,364.2726135253906,792.211669921875,illegal
-53_9__0_56_2019-09-24.jpg,1000,1000,390,410,432,489,illegal
-71_12__-3_77_2021-01-17.jpg,1000,1000,467,911,520,1000,illegal
-52_23__0_66_2019-09-24.jpg,1000,1000,602,435,824,564,illegal
aug1_-53_9__0_56_2019-09-24.jpg,1000,1000,633.6512451171875,361.0026550292969,658.2431640625,395.2173767089844,illegal
aug1_-63_23__3_57_2019-03-15.jpg,1000,1000,507.68988037109375,739.51611328125,721.48681640625,929.2758178710938,illegal
aug1_-63_23__3_66_2019-09-21.jpg,1000,1000,929.239501953125,417.6518859863281,1000.0,477.3542785644531,illegal
-63_27__3_62_2019-09-21.jpg,1000,1000,1,597,178,803,illegal
aug1_-53_19__-0_23_2018-10-14.jpg,1000,1000,674.0,142.0,726.0,200.0,illegal
aug1_-73_82__-3_91_2019-09-03.jpg,1000,1000,0.0,228.0,556.0,870.0,illegal
aug1_-52_99__-0_07_2018-10-14.jpg,1000,1000,399.9196472167969,775.407470703125,426.8845520019531,803.98291015625,illegal
aug1_-52_27__0_7_2019-09-24.jpg,1000,1000,423.9560546875,551.9892578125,458.0982360839844,572.9401245117188,illegal
aug1_-52_19__0_66_2019-09-24.jpg,1000,1000,212.50086975097656,826.6512451171875,272.9986572265625,889.6212768554688,illegal
aug1_-63_635__3_705_2020-12-04.jpg,1000,1000,188.51425170898438,216.14047241210938,200.946044921875,228.57228088378906,illegal
aug1_-52_19__0_66_2019-09-24.jpg,1000,1000,230.92066955566406,876.5104370117188,316.9457702636719,965.282470703125,illegal
-71_52__-3_52_2021-01-17.jpg,1000,1000,233,484,328,542,illegal
-71_12__-3_81_2021-01-17.jpg,1000,1000,1,52,183,224,illegal
-71_0__-3_81_2021-01-17.jpg,1000,1000,634,375,661,410,illegal
-63_635__3_705_2020-12-04.jpg,1000,1000,769,119,817,135,illegal
aug1_-63_31__3_62_2019-09-21.jpg,1000,1000,568.0918579101562,120.10054779052734,623.5811157226562,191.3179168701172,illegal
aug1_-53_42__-0_09_2019-09-24.jpg,1000,1000,395.0269775390625,600.0677490234375,490.1894226074219,651.0826416015625,illegal
-53_31__-0_03_2018-10-14.jpg,1000,1000,749,732,919,964,illegal
aug1_-53_74__0_44_2019-09-24.jpg,1000,1000,150.86297607421875,448.0625305175781,282.94830322265625,575.9439697265625,illegal
aug1_-53_31__-0_07_2018-10-14.jpg,1000,1000,107.69862365722656,340.9593200683594,346.20526123046875,536.3871459960938,illegal
-52_35__0_66_2019-09-24.jpg,1000,1000,154,353,222,425,illegal
aug1_-71_35__-3_68_2021-01-17.jpg,1000,1000,388.40203857421875,169.2626190185547,472.54425048828125,252.06642150878906,illegal
-53_9__0_44_2019-09-24.jpg,1000,1000,797,368,985,505,illegal
aug1_-53_07__-0_15_2018-10-14.jpg,1000,1000,581.19580078125,12.669358253479004,632.5372924804688,55.5478630065918,illegal
-53_42__-0_13_2019-09-24.jpg,1000,1000,651,854,702,970,illegal
aug1_-53_84__0_31_2019-09-24.jpg,1000,1000,0.0,180.0,113.0,251.0,illegal
aug1_-53_27__-0_07_2018-10-14.jpg,1000,1000,701.8640747070312,766.831787109375,742.8555908203125,816.3309936523438,illegal
-53_31__-0_15_2018-10-14.jpg,1000,1000,41,193,211,289,illegal
aug1_-53_18__-0_09_2019-09-24.jpg,1000,1000,216.71746826171875,237.46746826171875,276.26092529296875,345.7283020019531,illegal
-60_82__-2_98_2020-07-29.jpg,1000,1000,844,640,982,821,illegal
